Node Name(节点名称),Node IP(节点IP),Time(时间)(YYYY-MM-DD HH:MM:SS),CPU Usage(CPU使用率)(%)
k8s-worker33,10.3.3.10,2026-01-21 02:27:16,1.1999999999534339%
k8s-worker33,10.3.3.10,2026-01-21 03:27:16,1.1833333331742324%
k8s-worker33,10.3.3.10,2026-01-21 04:27:16,1.1416666666627862%
k8s-worker33,10.3.3.10,2026-01-21 05:27:16,1.1874999999417923%
k8s-worker33,10.3.3.10,2026-01-21 06:27:16,1.3550451681761473%
k8s-worker33,10.3.3.10,2026-01-21 07:27:16,1.3458333335195931%
k8s-worker33,10.3.3.10,2026-01-21 08:27:16,1.3208333331082684%
k8s-worker33,10.3.3.10,2026-01-21 09:27:16,1.2333333332207985%
k8s-worker33,10.3.3.10,2026-01-21 10:27:16,1.2041666668180113%
k8s-worker33,10.3.3.10,2026-01-21 11:27:16,1.2250000000737344%
k8s-worker33,10.3.3.10,2026-01-21 12:27:16,1.217540584658991%
k8s-worker33,10.3.3.10,2026-01-21 13:27:16,1.304166666814126%
k8s-worker33,10.3.3.10,2026-01-21 14:27:16,1.262499999914624%
k8s-worker33,10.3.3.10,2026-01-21 15:27:16,1.2949568346169684%
k8s-worker33,10.3.3.10,2026-01-21 16:27:16,1.275000000023283%
k8s-worker33,10.3.3.10,2026-01-21 17:27:16,1.2782907235688157%
k8s-worker33,10.3.3.10,2026-01-21 18:27:16,1.116666666639503%
k8s-worker33,10.3.3.10,2026-01-21 19:27:16,1.1699610012223474%
k8s-worker33,10.3.3.10,2026-01-21 20:27:16,1.1791666666006932%
k8s-worker33,10.3.3.10,2026-01-21 21:27:16,1.3375000000814907%
k8s-worker33,10.3.3.10,2026-01-21 22:27:16,1.353288223819007%
k8s-worker33,10.3.3.10,2026-01-21 23:27:16,1.1999999999534339%
k8s-worker33,10.3.3.10,2026-01-22 00:27:16,1.1541666667714452%
k8s-worker33,10.3.3.10,2026-01-22 01:27:16,1.1866271123675034%
k8s-worker33,10.3.3.10,2026-01-22 02:27:16,1.2800426681199752%
k8s-worker33,10.3.3.10,2026-01-22 03:27:16,1.1758725291153382%
k8s-worker33,10.3.3.10,2026-01-22 04:27:16,1.2116262790852375%
k8s-worker33,10.3.3.10,2026-01-22 05:27:16,1.2842094736840437%
k8s-worker33,10.3.3.10,2026-01-22 06:27:16,1.200873362499749%
k8s-worker33,10.3.3.10,2026-01-22 07:27:16,1.1541666666744277%
k8s-worker33,10.3.3.10,2026-01-22 08:27:16,1.1500000000038852%
k8s-worker33,10.3.3.10,2026-01-22 09:27:16,1.3717123905294386%
k8s-worker33,10.3.3.10,2026-01-22 10:27:16,5.348988366988465%
k8s-worker33,10.3.3.10,2026-01-22 11:27:16,1.340788640460147%
k8s-worker33,10.3.3.10,2026-01-22 12:27:16,1.3250000000698492%
k8s-worker33,10.3.3.10,2026-01-22 13:27:16,1.213373778997905%
k8s-worker33,10.3.3.10,2026-01-22 14:27:16,1.2741241958795513%
k8s-worker33,10.3.3.10,2026-01-22 15:27:16,1.2580871072701711%
k8s-worker34,10.3.4.10,2026-01-15 15:27:16,0.8175272508967169%
k8s-worker34,10.3.4.10,2026-01-15 16:27:16,0.8083333334555647%
k8s-worker34,10.3.4.10,2026-01-15 17:27:16,0.8708333332712499%
k8s-worker34,10.3.4.10,2026-01-15 18:27:16,0.8658044732113979%
k8s-worker34,10.3.4.10,2026-01-15 19:27:16,0.8133604453811643%
k8s-worker34,10.3.4.10,2026-01-15 20:27:16,0.7758591953045624%
k8s-worker34,10.3.4.10,2026-01-15 21:27:16,0.8633621120044239%
k8s-worker34,10.3.4.10,2026-01-15 22:27:16,0.824139195348522%
k8s-worker34,10.3.4.10,2026-01-15 23:27:16,0.861637945425116%
k8s-worker34,10.3.4.10,2026-01-16 00:27:16,0.8758625287936326%
k8s-worker34,10.3.4.10,2026-01-16 01:27:16,0.7791666667132233%
k8s-worker34,10.3.4.10,2026-01-16 02:27:16,0.8133604453811643%
k8s-worker34,10.3.4.10,2026-01-16 03:27:16,0.7841928065297168%
k8s-worker34,10.3.4.10,2026-01-16 04:27:16,0.8300276675404064%
k8s-worker34,10.3.4.10,2026-01-16 05:27:16,0.8083333333585614%
k8s-worker34,10.3.4.10,2026-01-16 06:27:16,0.8124999999320863%
k8s-worker34,10.3.4.10,2026-01-16 07:27:16,0.8425280843781309%
k8s-worker34,10.3.4.10,2026-01-16 08:27:16,0.8166666666511446%
k8s-worker34,10.3.4.10,2026-01-16 09:27:16,0.8283057230377864%
k8s-worker34,10.3.4.10,2026-01-16 10:27:16,0.7750000000426809%
k8s-worker34,10.3.4.10,2026-01-16 11:27:16,0.8449718342799457%
k8s-worker34,10.3.4.10,2026-01-16 12:27:16,0.8616379454736176%
k8s-worker34,10.3.4.10,2026-01-16 13:27:16,0.8466948897966802%
k8s-worker34,10.3.4.10,2026-01-16 14:27:16,0.8208333333216871%
k8s-worker34,10.3.4.10,2026-01-16 15:27:16,0.8241391953000061%
k8s-worker34,10.3.4.10,2026-01-16 16:27:16,0.8116396120866654%
k8s-worker34,10.3.4.10,2026-01-16 17:27:16,0.8999999999165738%
k8s-worker34,10.3.4.10,2026-01-16 18:27:16,0.8541666666375676%
k8s-worker34,10.3.4.10,2026-01-16 19:27:16,0.7791666666647359%
k8s-worker34,10.3.4.10,2026-01-16 20:27:16,0.8083333333100455%
k8s-worker34,10.3.4.10,2026-01-16 21:27:16,0.8500000000640284%
k8s-worker34,10.3.4.10,2026-01-16 22:27:16,0.7841928064326993%
k8s-worker34,10.3.4.10,2026-01-16 23:27:16,0.78333333338378%
k8s-worker34,10.3.4.10,2026-01-17 00:27:16,0.8541666666375534%
k8s-worker34,10.3.4.10,2026-01-17 01:27:16,0.8658044731143804%
k8s-worker34,10.3.4.10,2026-01-17 02:27:16,0.8925297510498922%
k8s-worker34,10.3.4.10,2026-01-17 03:27:16,0.7958333332499024%
k8s-worker34,10.3.4.10,2026-01-17 04:27:16,0.8125000000291038%
k8s-worker34,10.3.4.10,2026-01-17 05:27:16,0.8034404587123021%
k8s-worker34,10.3.4.10,2026-01-17 06:27:16,0.8083333332615439%
k8s-worker34,10.3.4.10,2026-01-17 07:27:16,0.7500000000193978%
k8s-worker34,10.3.4.10,2026-01-17 08:27:16,0.7874999999573191%
k8s-worker34,10.3.4.10,2026-01-17 09:27:16,0.8208333332246838%
k8s-worker34,10.3.4.10,2026-01-17 10:27:16,0.8291666666627862%
k8s-worker34,10.3.4.10,2026-01-17 11:27:16,0.837500000003871%
k8s-worker34,10.3.4.10,2026-01-17 12:27:16,0.8533048899010396%
k8s-worker34,10.3.4.10,2026-01-17 13:27:16,0.7708333333236226%
k8s-worker34,10.3.4.10,2026-01-17 14:27:16,0.8374999999553694%
k8s-worker34,10.3.4.10,2026-01-17 15:27:16,0.8291666667597895%
k8s-worker34,10.3.4.10,2026-01-17 16:27:16,0.7583333333119953%
k8s-worker34,10.3.4.10,2026-01-17 17:27:16,0.8198360327623959%
k8s-worker34,10.3.4.10,2026-01-17 18:27:16,0.833333333284827%
k8s-worker34,10.3.4.10,2026-01-17 19:27:16,0.7758591953045624%
k8s-worker34,10.3.4.10,2026-01-17 20:27:16,0.8125000000776055%
k8s-worker34,10.3.4.10,2026-01-17 21:27:16,0.8366387787073819%
k8s-worker34,10.3.4.10,2026-01-17 22:27:16,0.8499999999670109%
k8s-worker34,10.3.4.10,2026-01-17 23:27:16,0.8249999999437279%
k8s-worker34,10.3.4.10,2026-01-18 00:27:16,0.8666666667462124%
k8s-worker34,10.3.4.10,2026-01-18 01:27:16,0.7958333332984182%
k8s-worker34,10.3.4.10,2026-01-18 02:27:16,0.8249999999437279%
k8s-worker34,10.3.4.10,2026-01-18 03:27:16,0.9458333331955799%
k8s-worker34,10.3.4.10,2026-01-18 04:27:16,0.8416666666744277%
k8s-worker34,10.3.4.10,2026-01-18 05:27:16,0.8291666667112878%
k8s-worker34,10.3.4.10,2026-01-18 06:27:16,0.9041666667326353%
k8s-worker34,10.3.4.10,2026-01-18 07:27:16,0.8074730842518676%
k8s-worker34,10.3.4.10,2026-01-18 08:27:16,0.8333333333333286%
k8s-worker34,10.3.4.10,2026-01-18 09:27:16,0.8083333333100455%
k8s-worker34,10.3.4.10,2026-01-18 10:27:16,0.9583333332557231%
k8s-worker34,10.3.4.10,2026-01-18 11:27:16,0.7966932230763888%
k8s-worker34,10.3.4.10,2026-01-18 12:27:16,0.825000000089247%
k8s-worker34,10.3.4.10,2026-01-18 13:27:16,0.8250000000407454%
k8s-worker34,10.3.4.10,2026-01-18 14:27:16,0.8749999999417923%
k8s-worker34,10.3.4.10,2026-01-18 15:27:16,0.841666666771431%
k8s-worker34,10.3.4.10,2026-01-18 16:27:16,0.8749999999417923%
k8s-worker34,10.3.4.10,2026-01-18 17:27:16,0.8458333333449701%
k8s-worker34,10.3.4.10,2026-01-18 18:27:16,0.8408053063966605%
k8s-worker34,10.3.4.10,2026-01-18 19:27:16,0.825000000089247%
k8s-worker34,10.3.4.10,2026-01-18 20:27:16,0.8041666666395031%
k8s-worker34,10.3.4.10,2026-01-18 21:27:16,0.8583333332595942%
k8s-worker34,10.3.4.10,2026-01-18 22:27:16,0.8625000001241716%
k8s-worker34,10.3.4.10,2026-01-18 23:27:16,0.8041666667365206%
k8s-worker34,10.3.4.10,2026-01-19 00:27:16,0.8791666666123348%
k8s-worker34,10.3.4.10,2026-01-19 01:27:16,0.8333333333333286%
k8s-worker34,10.3.4.10,2026-01-19 02:27:16,0.7666666666045785%
k8s-worker34,10.3.4.10,2026-01-19 03:27:16,0.9125000000737344%
k8s-worker34,10.3.4.10,2026-01-19 04:27:16,0.7750000000426809%
k8s-worker34,10.3.4.10,2026-01-19 05:27:16,0.8749999999417923%
k8s-worker34,10.3.4.10,2026-01-19 06:27:16,0.8333333333333286%
k8s-worker34,10.3.4.10,2026-01-19 07:27:16,0.8499999998214918%
k8s-worker34,10.3.4.10,2026-01-19 08:27:16,0.8583333334536292%
k8s-worker34,10.3.4.10,2026-01-19 09:27:16,0.779166666810255%
k8s-worker34,10.3.4.10,2026-01-19 10:27:16,0.7874999995692633%
k8s-worker34,10.3.4.10,2026-01-19 11:27:16,0.800000000065964%
k8s-worker34,10.3.4.10,2026-01-19 12:27:16,0.8716957232295641%
k8s-worker34,10.3.4.10,2026-01-19 13:27:16,0.8208333334187046%
k8s-worker34,10.3.4.10,2026-01-19 14:27:16,0.8249999999922437%
k8s-worker34,10.3.4.10,2026-01-19 15:27:16,0.93333333323244%
k8s-worker34,10.3.4.10,2026-01-19 16:27:16,0.9291666666589151%
k8s-worker34,10.3.4.10,2026-01-19 17:27:16,0.9208333333178018%
k8s-worker34,10.3.4.10,2026-01-19 18:27:16,0.8999999999650754%
k8s-worker34,10.3.4.10,2026-01-19 19:27:16,0.9866337788197086%
k8s-worker34,10.3.4.10,2026-01-19 20:27:16,0.908333333209157%
k8s-worker34,10.3.4.10,2026-01-19 21:27:16,0.8824705844535572%
k8s-worker34,10.3.4.10,2026-01-19 22:27:16,0.8883629456798587%
k8s-worker34,10.3.4.10,2026-01-19 23:27:16,0.9583333333527406%
k8s-worker34,10.3.4.10,2026-01-20 00:27:16,0.9333333335234784%
k8s-worker34,10.3.4.10,2026-01-20 01:27:16,0.9708333331703471%
k8s-worker34,10.3.4.10,2026-01-20 02:27:16,0.9008633620810116%
k8s-worker34,10.3.4.10,2026-01-20 03:27:16,0.9000000002561137%
k8s-worker34,10.3.4.10,2026-01-20 04:27:16,0.907469751171277%
k8s-worker34,10.3.4.10,2026-01-20 05:27:16,0.9208333334148335%
k8s-worker34,10.3.4.10,2026-01-20 06:27:16,0.9291666668529359%
k8s-worker34,10.3.4.10,2026-01-20 07:27:16,0.9458333335351199%
k8s-worker34,10.3.4.10,2026-01-20 08:27:16,1.0458333333372138%
k8s-worker34,10.3.4.10,2026-01-20 09:27:16,0.908333333403192%
k8s-worker34,10.3.4.10,2026-01-20 10:27:16,0.9083333334031778%
k8s-worker34,10.3.4.10,2026-01-20 11:27:16,0.9375%
k8s-worker34,10.3.4.10,2026-01-20 12:27:16,0.9000000000620787%
k8s-worker34,10.3.4.10,2026-01-20 13:27:16,0.9758658620401803%
k8s-worker34,10.3.4.10,2026-01-20 14:27:16,0.9541666664881632%
k8s-worker34,10.3.4.10,2026-01-20 15:27:16,0.9583333333527406%
k8s-worker34,10.3.4.10,2026-01-20 16:27:16,0.9833333333760095%
k8s-worker34,10.3.4.10,2026-01-20 17:27:16,0.9791666666084495%
k8s-worker34,10.3.4.10,2026-01-20 18:27:16,0.825000000089247%
k8s-worker34,10.3.4.10,2026-01-20 19:27:16,0.8999999999650754%
k8s-worker34,10.3.4.10,2026-01-20 20:27:16,0.8208333333216871%
k8s-worker34,10.3.4.10,2026-01-20 21:27:16,0.8083333332130422%
k8s-worker34,10.3.4.10,2026-01-20 22:27:16,0.7758591951590432%
k8s-worker34,10.3.4.10,2026-01-20 23:27:16,0.8291666665657687%
k8s-worker34,10.3.4.10,2026-01-21 00:27:16,0.808333333407063%
k8s-worker34,10.3.4.10,2026-01-21 01:27:16,0.8925297508558714%
k8s-worker34,10.3.4.10,2026-01-21 02:27:16,0.8541666666860692%
k8s-worker34,10.3.4.10,2026-01-21 03:27:16,0.8541666666860692%
k8s-worker34,10.3.4.10,2026-01-21 04:27:16,0.7883596121422869%
k8s-worker34,10.3.4.10,2026-01-21 05:27:16,0.8249999999922437%
k8s-worker34,10.3.4.10,2026-01-21 06:27:16,0.7624999998370185%
k8s-worker34,10.3.4.10,2026-01-21 07:27:16,0.7750000000426951%
k8s-worker34,10.3.4.10,2026-01-21 08:27:16,0.8208333333216871%
k8s-worker34,10.3.4.10,2026-01-21 09:27:16,0.8791666667093523%
k8s-worker34,10.3.4.10,2026-01-21 10:27:16,0.8033065566110906%
k8s-worker34,10.3.4.10,2026-01-21 11:27:16,0.8249999999922437%
k8s-worker34,10.3.4.10,2026-01-21 12:27:16,0.8541666665890659%
k8s-worker34,10.3.4.10,2026-01-21 13:27:16,0.77916666661622%
k8s-worker34,10.3.4.10,2026-01-21 14:27:16,0.8499999998214918%
k8s-worker34,10.3.4.10,2026-01-21 15:27:16,0.8583333332596084%
k8s-worker34,10.3.4.10,2026-01-21 16:27:16,0.9041666665386145%
k8s-worker34,10.3.4.10,2026-01-21 17:27:16,0.9166666666472736%
k8s-worker34,10.3.4.10,2026-01-21 18:27:16,0.8124999999806022%
k8s-worker34,10.3.4.10,2026-01-21 19:27:16,0.8666666666977108%
k8s-worker34,10.3.4.10,2026-01-21 20:27:16,0.8499999999185093%
k8s-worker34,10.3.4.10,2026-01-21 21:27:16,0.8666666665036757%
k8s-worker34,10.3.4.10,2026-01-21 22:27:16,0.9000000001591104%
k8s-worker34,10.3.4.10,2026-01-21 23:27:16,0.7791666667132233%
k8s-worker34,10.3.4.10,2026-01-22 00:27:16,0.8449718341829566%
k8s-worker34,10.3.4.10,2026-01-22 01:27:16,0.837500000197906%
k8s-worker34,10.3.4.10,2026-01-22 02:27:16,0.908333333209157%
k8s-worker34,10.3.4.10,2026-01-22 03:27:16,0.7991400285337846%
k8s-worker34,10.3.4.10,2026-01-22 04:27:16,0.8958333331975155%
k8s-worker34,10.3.4.10,2026-01-22 05:27:16,0.874999999844789%
k8s-worker34,10.3.4.10,2026-01-22 06:27:16,0.7800260008201292%
k8s-worker34,10.3.4.10,2026-01-22 07:27:16,0.8374999998098502%
k8s-worker34,10.3.4.10,2026-01-22 08:27:16,0.895833333294533%
k8s-worker34,10.3.4.10,2026-01-22 09:27:16,0.7824739176796669%
k8s-worker34,10.3.4.10,2026-01-22 10:27:16,0.8624999999301508%
k8s-worker34,10.3.4.10,2026-01-22 11:27:16,0.93333333323244%
k8s-worker34,10.3.4.10,2026-01-22 12:27:16,0.8500000002095476%
k8s-worker34,10.3.4.10,2026-01-22 13:27:16,0.8916666666239763%
k8s-worker34,10.3.4.10,2026-01-22 14:27:16,0.7999999999689607%
k8s-worker34,10.3.4.10,2026-01-22 15:27:16,0.8749999999417923%
k8s-worker35,10.3.5.10,2026-01-15 15:27:16,0.88663711209432%
k8s-worker35,10.3.5.10,2026-01-15 16:27:16,0.87413752873546%
k8s-worker35,10.3.5.10,2026-01-15 17:27:16,0.8591953064888713%
k8s-worker35,10.3.5.10,2026-01-15 18:27:16,0.8423876816870717%
k8s-worker35,10.3.5.10,2026-01-15 19:27:16,0.8374999999553694%
k8s-worker35,10.3.5.10,2026-01-15 20:27:16,0.7916666666763774%
k8s-worker35,10.3.5.10,2026-01-15 21:27:16,0.8541666665890659%
k8s-worker35,10.3.5.10,2026-01-15 22:27:16,0.8408053065906813%
k8s-worker35,10.3.5.10,2026-01-15 23:27:16,0.7875000000543224%
k8s-worker35,10.3.5.10,2026-01-16 00:27:16,0.85833333330811%
k8s-worker35,10.3.5.10,2026-01-16 01:27:16,0.7916666666763774%
k8s-worker35,10.3.5.10,2026-01-16 02:27:16,0.8591953064888713%
k8s-worker35,10.3.5.10,2026-01-16 03:27:16,0.8958333332460171%
k8s-worker35,10.3.5.10,2026-01-16 04:27:16,0.925000000085376%
k8s-worker35,10.3.5.10,2026-01-16 05:27:16,0.8050268341560098%
k8s-worker35,10.3.5.10,2026-01-16 06:27:16,0.7999999999689607%
k8s-worker35,10.3.5.10,2026-01-16 07:27:16,0.786640445271928%
k8s-worker35,10.3.5.10,2026-01-16 08:27:16,0.8699710009006765%
k8s-worker35,10.3.5.10,2026-01-16 09:27:16,0.880029334357701%
k8s-worker35,10.3.5.10,2026-01-16 10:27:16,0.8708333333197515%
k8s-worker35,10.3.5.10,2026-01-16 11:27:16,0.845833333393486%
k8s-worker35,10.3.5.10,2026-01-16 12:27:16,0.8125000000291038%
k8s-worker35,10.3.5.10,2026-01-16 13:27:16,0.8833333332828914%
k8s-worker35,10.3.5.10,2026-01-16 14:27:16,0.8366387787073819%
k8s-worker35,10.3.5.10,2026-01-16 15:27:16,0.8250000000407454%
k8s-worker35,10.3.5.10,2026-01-16 16:27:16,0.8124999999320863%
k8s-worker35,10.3.5.10,2026-01-16 17:27:16,0.861637945425116%
k8s-worker35,10.3.5.10,2026-01-16 18:27:16,0.8166666666511446%
k8s-worker35,10.3.5.10,2026-01-16 19:27:16,0.8041666667365206%
k8s-worker35,10.3.5.10,2026-01-16 20:27:16,0.8499999999185093%
k8s-worker35,10.3.5.10,2026-01-16 21:27:16,0.8333333333333286%
k8s-worker35,10.3.5.10,2026-01-16 22:27:16,0.8966965566139748%
k8s-worker35,10.3.5.10,2026-01-16 23:27:16,0.8091936398170958%
k8s-worker35,10.3.5.10,2026-01-17 00:27:16,0.9208333333663177%
k8s-worker35,10.3.5.10,2026-01-17 01:27:16,0.8958333333915363%
k8s-worker35,10.3.5.10,2026-01-17 02:27:16,0.8791666666123348%
k8s-worker35,10.3.5.10,2026-01-17 03:27:16,0.8666666666007075%
k8s-worker35,10.3.5.10,2026-01-17 04:27:16,0.8300276675404064%
k8s-worker35,10.3.5.10,2026-01-17 05:27:16,0.7833333333352641%
k8s-worker35,10.3.5.10,2026-01-17 06:27:16,0.8541666666860692%
k8s-worker35,10.3.5.10,2026-01-17 07:27:16,0.9083333333061603%
k8s-worker35,10.3.5.10,2026-01-17 08:27:16,0.8249999999922437%
k8s-worker35,10.3.5.10,2026-01-17 09:27:16,0.8074730842518818%
k8s-worker35,10.3.5.10,2026-01-17 10:27:16,0.7833333332867625%
k8s-worker35,10.3.5.10,2026-01-17 11:27:16,0.8458333332479526%
k8s-worker35,10.3.5.10,2026-01-17 12:27:16,0.8541666667345851%
k8s-worker35,10.3.5.10,2026-01-17 13:27:16,0.8166666666996463%
k8s-worker35,10.3.5.10,2026-01-17 14:27:16,0.870833333416769%
k8s-worker35,10.3.5.10,2026-01-17 15:27:16,0.8008600286404572%
k8s-worker35,10.3.5.10,2026-01-17 16:27:16,0.8500000000155126%
k8s-worker35,10.3.5.10,2026-01-17 17:27:16,0.8416666666744277%
k8s-worker35,10.3.5.10,2026-01-17 18:27:16,0.8241391952515045%
k8s-worker35,10.3.5.10,2026-01-17 19:27:16,0.833333333284827%
k8s-worker35,10.3.5.10,2026-01-17 20:27:16,0.8791666667093523%
k8s-worker35,10.3.5.10,2026-01-17 21:27:16,0.9008633621295274%
k8s-worker35,10.3.5.10,2026-01-17 22:27:16,0.8833333333313931%
k8s-worker35,10.3.5.10,2026-01-17 23:27:16,0.8250000000407454%
k8s-worker35,10.3.5.10,2026-01-18 00:27:16,0.8249999998952262%
k8s-worker35,10.3.5.10,2026-01-18 01:27:16,0.9250000000368743%
k8s-worker35,10.3.5.10,2026-01-18 02:27:16,0.8416666666259118%
k8s-worker35,10.3.5.10,2026-01-18 03:27:16,0.8541666666375676%
k8s-worker35,10.3.5.10,2026-01-18 04:27:16,0.8499999998699934%
k8s-worker35,10.3.5.10,2026-01-18 05:27:16,0.8508616954092503%
k8s-worker35,10.3.5.10,2026-01-18 06:27:16,0.8416666666744277%
k8s-worker35,10.3.5.10,2026-01-18 07:27:16,1.0458333333372138%
k8s-worker35,10.3.5.10,2026-01-18 08:27:16,0.837500000003871%
k8s-worker35,10.3.5.10,2026-01-18 09:27:16,0.8541666665890517%
k8s-worker35,10.3.5.10,2026-01-18 10:27:16,0.8291666667597895%
k8s-worker35,10.3.5.10,2026-01-18 11:27:16,0.8833333332828914%
k8s-worker35,10.3.5.10,2026-01-18 12:27:16,0.8541666666375534%
k8s-worker35,10.3.5.10,2026-01-18 13:27:16,0.8083333333585614%
k8s-worker35,10.3.5.10,2026-01-18 14:27:16,0.8708333333682532%
k8s-worker35,10.3.5.10,2026-01-18 15:27:16,0.8374999999553694%
k8s-worker35,10.3.5.10,2026-01-18 16:27:16,0.8083333333585614%
k8s-worker35,10.3.5.10,2026-01-18 17:27:16,0.9283023899086942%
k8s-worker35,10.3.5.10,2026-01-18 18:27:16,0.8366387787073819%
k8s-worker35,10.3.5.10,2026-01-18 19:27:16,0.8300276675889222%
k8s-worker35,10.3.5.10,2026-01-18 20:27:16,0.908333333209157%
k8s-worker35,10.3.5.10,2026-01-18 21:27:16,0.8458333332479526%
k8s-worker35,10.3.5.10,2026-01-18 22:27:16,0.8574714176388198%
k8s-worker35,10.3.5.10,2026-01-18 23:27:16,0.8283057231348039%
k8s-worker35,10.3.5.10,2026-01-19 00:27:16,0.8583333332596084%
k8s-worker35,10.3.5.10,2026-01-19 01:27:16,0.9041666666356178%
k8s-worker35,10.3.5.10,2026-01-19 02:27:16,0.884196139824752%
k8s-worker35,10.3.5.10,2026-01-19 03:27:16,0.8999999999650754%
k8s-worker35,10.3.5.10,2026-01-19 04:27:16,0.7874999999573049%
k8s-worker35,10.3.5.10,2026-01-19 05:27:16,0.9125000000737202%
k8s-worker35,10.3.5.10,2026-01-19 06:27:16,0.8208333332246838%
k8s-worker35,10.3.5.10,2026-01-19 07:27:16,0.8666666666977108%
k8s-worker35,10.3.5.10,2026-01-19 08:27:16,0.85416666688009%
k8s-worker35,10.3.5.10,2026-01-19 09:27:16,0.9041666667326353%
k8s-worker35,10.3.5.10,2026-01-19 10:27:16,0.8333333334303461%
k8s-worker35,10.3.5.10,2026-01-19 11:27:16,0.8425280842811134%
k8s-worker35,10.3.5.10,2026-01-19 12:27:16,0.825000000089247%
k8s-worker35,10.3.5.10,2026-01-19 13:27:16,0.8166666667481621%
k8s-worker35,10.3.5.10,2026-01-19 14:27:16,0.8324722508240825%
k8s-worker35,10.3.5.10,2026-01-19 15:27:16,0.8333333332363253%
k8s-worker35,10.3.5.10,2026-01-19 16:27:16,0.8708333333682532%
k8s-worker35,10.3.5.10,2026-01-19 17:27:16,0.795833333492439%
k8s-worker35,10.3.5.10,2026-01-19 18:27:16,0.8625000002211891%
k8s-worker35,10.3.5.10,2026-01-19 19:27:16,0.7999999998719431%
k8s-worker35,10.3.5.10,2026-01-19 20:27:16,0.8999999998680579%
k8s-worker35,10.3.5.10,2026-01-19 21:27:16,0.8824705843565397%
k8s-worker35,10.3.5.10,2026-01-19 22:27:16,0.8958333333915363%
k8s-worker35,10.3.5.10,2026-01-19 23:27:16,0.8550285008763012%
k8s-worker35,10.3.5.10,2026-01-20 00:27:16,0.8375000000038852%
k8s-worker35,10.3.5.10,2026-01-20 01:27:16,0.8250000001862645%
k8s-worker35,10.3.5.10,2026-01-20 02:27:16,0.8750000001358131%
k8s-worker35,10.3.5.10,2026-01-20 03:27:16,0.8291666667597895%
k8s-worker35,10.3.5.10,2026-01-20 04:27:16,0.8791666667093523%
k8s-worker35,10.3.5.10,2026-01-20 05:27:16,0.8291666664687654%
k8s-worker35,10.3.5.10,2026-01-20 06:27:16,0.8583333332596084%
k8s-worker35,10.3.5.10,2026-01-20 07:27:16,0.8758625285996118%
k8s-worker35,10.3.5.10,2026-01-20 08:27:16,0.8416666666744277%
k8s-worker35,10.3.5.10,2026-01-20 09:27:16,0.7750000000426951%
k8s-worker35,10.3.5.10,2026-01-20 10:27:16,0.8500000001125443%
k8s-worker35,10.3.5.10,2026-01-20 11:27:16,0.8541666666860692%
k8s-worker35,10.3.5.10,2026-01-20 12:27:16,0.8541666666860692%
k8s-worker35,10.3.5.10,2026-01-20 13:27:16,0.8283057231348039%
k8s-worker35,10.3.5.10,2026-01-20 14:27:16,0.8875000001474547%
k8s-worker35,10.3.5.10,2026-01-20 15:27:16,0.8958333333915363%
k8s-worker35,10.3.5.10,2026-01-20 16:27:16,0.8750000000388098%
k8s-worker35,10.3.5.10,2026-01-20 17:27:16,0.7758591951590432%
k8s-worker35,10.3.5.10,2026-01-20 18:27:16,0.8250000001862645%
k8s-worker35,10.3.5.10,2026-01-20 19:27:16,0.895833333294533%
k8s-worker35,10.3.5.10,2026-01-20 20:27:16,0.800000000065964%
k8s-worker35,10.3.5.10,2026-01-20 21:27:16,0.8333333334303461%
k8s-worker35,10.3.5.10,2026-01-20 22:27:16,0.8500000000155268%
k8s-worker35,10.3.5.10,2026-01-20 23:27:16,0.7916666666278616%
k8s-worker35,10.3.5.10,2026-01-21 00:27:16,0.8624999999301508%
k8s-worker35,10.3.5.10,2026-01-21 01:27:16,0.8375000001009028%
k8s-worker35,10.3.5.10,2026-01-21 02:27:16,0.78333333338378%
k8s-worker35,10.3.5.10,2026-01-21 03:27:16,0.8458333332479526%
k8s-worker35,10.3.5.10,2026-01-21 04:27:16,0.8449718342799599%
k8s-worker35,10.3.5.10,2026-01-21 05:27:16,0.8375000000038852%
k8s-worker35,10.3.5.10,2026-01-21 06:27:16,0.8499999999185093%
k8s-worker35,10.3.5.10,2026-01-21 07:27:16,0.8624999999301508%
k8s-worker35,10.3.5.10,2026-01-21 08:27:16,0.9208333333178018%
k8s-worker35,10.3.5.10,2026-01-21 09:27:16,0.8291666667598037%
k8s-worker35,10.3.5.10,2026-01-21 10:27:16,0.8874999998564164%
k8s-worker35,10.3.5.10,2026-01-21 11:27:16,1.5333333333061603%
k8s-worker35,10.3.5.10,2026-01-21 12:27:16,1.4958333336592915%
k8s-worker35,10.3.5.10,2026-01-21 13:27:16,1.5499999999883585%
k8s-worker35,10.3.5.10,2026-01-21 14:27:16,1.529166666635632%
k8s-worker35,10.3.5.10,2026-01-21 15:27:16,1.6124999999495628%
k8s-worker35,10.3.5.10,2026-01-21 16:27:16,1.6199460016563734%
k8s-worker35,10.3.5.10,2026-01-21 17:27:16,1.545833333317816%
k8s-worker35,10.3.5.10,2026-01-21 18:27:16,1.6041666665114462%
k8s-worker35,10.3.5.10,2026-01-21 19:27:16,1.5458333334148193%
k8s-worker35,10.3.5.10,2026-01-21 20:27:16,1.5624999999029825%
k8s-worker35,10.3.5.10,2026-01-21 21:27:16,1.5833333334497581%
