Node Name,Node IP,Network Card,Time(YYYY-MM-DD HH:MM:SS),Inbound Traffic Rate(B/s)
k8s-worker12,10.1.2.10,flannel.1,2026-01-21 22:27:16,110.87407407407407 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-21 23:27:16,110.60000000000001 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 00:27:16,108.12592592592593 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 01:27:16,108.18518518518519 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 02:27:16,110.21111111111111 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 03:27:16,106.25185185185185 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 04:27:16,114.87037037037038 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 05:27:16,108.41521635265315 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 06:27:16,1444.4666666666667 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 07:27:16,104.84112904121865 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 08:27:16,1441.1094773723062 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 09:27:16,1449.7353713504767 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 10:27:16,109.5 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 11:27:16,103.81851851851852 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 12:27:16,112.98518518518519 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 13:27:16,106.78928440475704 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 14:27:16,109.61851851851853 B/s
k8s-worker12,10.1.2.10,flannel.1,2026-01-22 15:27:16,108.47777777777779 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-15 15:27:16,1430.8613671801213 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-15 16:27:16,103.53742050896484 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-15 17:27:16,101.16258828671003 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-15 18:27:16,100.51814622908803 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-15 19:27:16,99.28518518518518 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-15 20:27:16,103.81481481481482 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-15 21:27:16,100.0929633072715 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-15 22:27:16,99.30333591357068 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-15 23:27:16,100.88555883540309 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 00:27:16,97.15925925925926 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 01:27:16,96.39665332093823 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 02:27:16,99.92999974073977 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 03:27:16,92.77037037037037 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 04:27:16,96.78518518518518 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 05:27:16,98.14074074074074 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 06:27:16,97.01851851851852 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 07:27:16,98.17777777777778 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 08:27:16,96.77371565290498 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 09:27:16,98.6888888888889 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 10:27:16,96.2485046240912 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 11:27:16,95.4925925925926 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 12:27:16,94.96296296296296 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 13:27:16,95.87037037037038 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 14:27:16,100.63296061866436 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 15:27:16,96.40705034425797 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 16:27:16,95.1077596583691 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 17:27:16,98.48518518518519 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 18:27:16,96.92962962962963 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 19:27:16,97.45185185185186 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 20:27:16,99.42222222222223 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 21:27:16,99.43703703703704 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 22:27:16,100.7962962962963 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-16 23:27:16,96.53703703703704 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 00:27:16,96.92962962962963 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 01:27:16,95.94074074074075 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 02:27:16,100.7477750082407 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 03:27:16,97.6037037037037 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 04:27:16,1432.5074074074075 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 05:27:16,1428.137037037037 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 06:27:16,1432.0185185185185 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 07:27:16,101.75555555555556 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 08:27:16,97.27407407407408 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 09:27:16,97.4485090685521 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 10:27:16,97.97777777777779 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 11:27:16,96.48518518518519 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 12:27:16,100.26296296296297 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 13:27:16,99.9074074074074 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 14:27:16,96.62962962962963 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 15:27:16,100.91814474761203 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 16:27:16,98.64444444444445 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 17:27:16,100.57407407407408 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 18:27:16,98.58518518518518 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 19:27:16,101.22222222222223 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 20:27:16,95.78148148148148 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 21:27:16,87.5925925925926 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 22:27:16,100.51814622908803 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-17 23:27:16,100.7337064211349 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 00:27:16,93.75185185185185 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 01:27:16,99.6888888888889 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 02:27:16,99.34814814814816 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 03:27:16,101.86666666666667 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 04:27:16,100.63333333333334 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 05:27:16,101.04444444444445 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 06:27:16,97.88852633879132 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 07:27:16,95.33703703703704 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 08:27:16,97.04480386964396 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 09:27:16,102.05185185185185 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 10:27:16,101.36296296296297 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 11:27:16,96.05925925925926 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 12:27:16,98.47814251163894 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 13:27:16,97.93333333333334 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 14:27:16,100.82592592592593 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 15:27:16,108.2925925925926 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 16:27:16,99.42999788888106 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 17:27:16,99.01111111111112 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 18:27:16,101.5851851851852 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 19:27:16,101.07777777777778 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 20:27:16,96.82222222222222 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 21:27:16,1432.651851851852 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 22:27:16,99.06296296296297 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-18 23:27:16,95.44109422627491 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 00:27:16,100.4962962962963 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 01:27:16,1429.4037037037037 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 02:27:16,1427.2333333333333 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 03:27:16,1434.7925925925927 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 04:27:16,101.86666666666667 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 05:27:16,1431.80210443665 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 06:27:16,1433.2222222222222 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 07:27:16,99.470738780514 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 08:27:16,1429.9185185185186 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 09:27:16,1433.374074074074 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 10:27:16,1434.6703703703704 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 11:27:16,102.77739712075139 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 12:27:16,102.26334171608043 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 13:27:16,103.71481481481482 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 14:27:16,102.12962962962963 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 15:27:16,102.94406317013639 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 16:27:16,101.4925925925926 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 17:27:16,103.20740740740742 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 18:27:16,102.35593465160981 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 19:27:16,101.08555957614658 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 20:27:16,99.95185185185186 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 21:27:16,95.48518518518519 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 22:27:16,98.9 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-19 23:27:16,98.81851851851852 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 00:27:16,96.97407407407408 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 01:27:16,94.98924070089149 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 02:27:16,97.9 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 03:27:16,102.44074074074075 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 04:27:16,102.19259259259259 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 05:27:16,100.98148148148148 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 06:27:16,103.60740740740741 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 07:27:16,98.11111111111111 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 08:27:16,101.02222222222223 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 09:27:16,98.98148148148148 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 10:27:16,95.87407407407407 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 11:27:16,94.64444444444445 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 12:27:16,97.31481481481482 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 13:27:16,99.72962962962963 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 14:27:16,98.70740740740742 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 15:27:16,99.35925925925926 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 16:27:16,95.8037037037037 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 17:27:16,101.4925925925926 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 18:27:16,106.7925925925926 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 19:27:16,100.5037037037037 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 20:27:16,100.94814814814815 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 21:27:16,101.89259259259259 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 22:27:16,100.35185185185186 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-20 23:27:16,102.73703703703704 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 00:27:16,105.64074074074074 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 01:27:16,97.95519275854532 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 02:27:16,101.24814814814815 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 03:27:16,104.03703703703704 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 04:27:16,102.26296296296297 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 05:27:16,104.15185185185186 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 06:27:16,98.78888888888889 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 07:27:16,102.02592592592593 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 08:27:16,96.85185185185186 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 09:27:16,98.20740740740742 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 10:27:16,97.58518518518518 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 11:27:16,92.87037037037038 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 12:27:16,100.00037037174212 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 13:27:16,1431.4592592592594 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 14:27:16,99.33703703703704 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 15:27:16,100.89962629768037 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 16:27:16,96.6107532935063 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 17:27:16,97.52962962962964 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 18:27:16,98.41481481481482 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 19:27:16,102.30702849248705 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 20:27:16,107.66666666666667 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 21:27:16,99.46333134567165 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 22:27:16,97.8037037037037 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-21 23:27:16,98.94074074074075 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 00:27:16,99.9962962962963 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 01:27:16,1432.5592592592593 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 02:27:16,1438.2518518518518 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 03:27:16,98.58148148148149 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 04:27:16,98.451487216714 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 05:27:16,1432.6904914462646 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 06:27:16,1431.7111111111112 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 07:27:16,99.61111111111111 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 08:27:16,96.15185185185186 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 09:27:16,103.0962962962963 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 10:27:16,1073.521949918704 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 11:27:16,116.02962962962964 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 12:27:16,106.52592592592593 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 13:27:16,100.45592761454672 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 14:27:16,98.61111111111111 B/s
k8s-worker13,10.1.3.10,flannel.1,2026-01-22 15:27:16,103.25925925925927 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-15 15:27:16,353.94814814814816 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-15 16:27:16,353.93703703703704 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-15 17:27:16,346.53333333333336 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-15 18:27:16,362.56666666666666 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-15 19:27:16,355.4986833382098 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-15 20:27:16,361.5605983725865 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-15 21:27:16,349.40370370370374 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-15 22:27:16,355.74946573876196 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-15 23:27:16,353.9148148148148 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 00:27:16,347.22592592592594 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 01:27:16,351.55925925925925 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 02:27:16,351.10740740740744 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 03:27:16,337.762962962963 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 04:27:16,349.9703703703704 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 05:27:16,345.8888888888889 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 06:27:16,348.73204173317873 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 07:27:16,342.3703703703704 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 08:27:16,349.10370370370373 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 09:27:16,390.1652216102903 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 10:27:16,390.4962962962963 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 11:27:16,388.36810506705575 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 12:27:16,373.2925925925926 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 13:27:16,397.762962962963 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 14:27:16,405.55925925925925 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 15:27:16,391.150403146655 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 16:27:16,389.2911507735156 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 17:27:16,377.4430465072351 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 18:27:16,460.1720747113878 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 19:27:16,355.27407407407406 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 20:27:16,342.24444444444447 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 21:27:16,349.59388738476804 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 22:27:16,347.95185185185187 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-16 23:27:16,342.2925925925926 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 00:27:16,350.6851851851852 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 01:27:16,343.3370370370371 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 02:27:16,336.22592592592594 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 03:27:16,340.12466620494 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 04:27:16,355.52592592592595 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 05:27:16,1681.8185185185187 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 06:27:16,348.90000000000003 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 07:27:16,364.9148148148148 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 08:27:16,1680.9777777777779 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 09:27:16,1726.3824948796487 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 10:27:16,397.5 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 11:27:16,1739.6962962962964 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 12:27:16,1730.8481481481483 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 13:27:16,403.2718639698665 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 14:27:16,401.84593276271386 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 15:27:16,397.75702872973596 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 16:27:16,1738.7851851851854 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 17:27:16,1779.988888888889 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 18:27:16,1796.1703703703704 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 19:27:16,353.1703703703704 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 20:27:16,354.10370370370373 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 21:27:16,334.78394524464727 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 22:27:16,337.44814814814816 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-17 23:27:16,357.41984229571216 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 00:27:16,351.6296296296296 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 01:27:16,336.86296296296297 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 02:27:16,351.90000000000003 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 03:27:16,361.0740740740741 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 04:27:16,354.3777777777778 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 05:27:16,351.0690701145552 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 06:27:16,341.82465990866706 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 07:27:16,351.8827847510546 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 08:27:16,344.36296296296297 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 09:27:16,405.3851851851852 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 10:27:16,390.77777777777777 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 11:27:16,388.4022651767957 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 12:27:16,389.62222222222226 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 13:27:16,1719.5063685421055 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 14:27:16,1711.3925925925926 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 15:27:16,404.0888888888889 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 16:27:16,403.3925925925926 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 17:27:16,372.7 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 18:27:16,345.20983255617574 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 19:27:16,354.76427690472923 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 20:27:16,342.52962962962965 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 21:27:16,1675.6592592592592 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 22:27:16,347.50869447664616 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-18 23:27:16,334.92962962962963 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 00:27:16,348.2666666666667 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 01:27:16,346.6642469046181 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 02:27:16,349.5 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 03:27:16,354.24444444444447 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 04:27:16,342.45185185185187 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 05:27:16,344.27777777777777 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 06:27:16,360.93467012840784 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 07:27:16,348.0111111111111 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 08:27:16,343.52349453146115 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 09:27:16,342.5740740740741 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 10:27:16,345.9346145726465 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 11:27:16,334.65801978511195 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 12:27:16,362.42356453172044 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 13:27:16,359.40370370370374 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 14:27:16,356.06666666666666 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 15:27:16,361.60977181566 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 16:27:16,1686.674074074074 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 17:27:16,358.61111111111114 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 18:27:16,1685.1703703703704 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 19:27:16,1695.2925925925927 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 20:27:16,338.564216904507 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 21:27:16,344.2481481481482 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 22:27:16,346.5851851851852 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-19 23:27:16,341.23703703703706 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-20 00:27:16,343.26666666666665 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-20 01:27:16,341.5962962962963 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-20 02:27:16,336.4888888888889 B/s
k8s-worker14,10.1.4.10,flannel.1,2026-01-20 03:27:16,351.3777777777778 B/s
